year,round,pick,team,player,overall_rank,pos,dob,bt,school_committed,school,conference,slot_value,expected_signing,signing_bonus,pool_impact,pool_round,diff_from_slot,hs,classification,juco,signed,player_age,rank_minus_pick,code_round,code_age,code_dist
2025,20,610,San Diego Padres,Luke Cantwell,1782,1B,2003-01-14,L/R,,Pittsburgh,Atlantic Coast Conference,0,0,50000,0,No,,False,4YR SR,No,Yes,22.50958904109589,1172,F,L,R
2025,20,611,Philadelphia Phillies,Landon Schaefer,131,SS,2006-08-24,R/R,Arkansas,Fayetteville Sr HS (AR),,0,0,Unsigned,,No,,True,HS SR,No,No,18.898630136986302,-480,F,H,O
2025,20,612,Cleveland Guardians,Vaughn Neckar,250,P,2006-12-26,R/R,,Vista Murrieta HS (CA),,0,0,Unsigned,,No,,True,HS SR,No,No,18.55890410958904,-362,F,H,O
2025,20,613,New York Mets,Garrett Stratton,1273,P,2003-08-01,R/R,,Rice,American Athletic Conference,0,0,150000,0,No,,False,4YR JR,No,Yes,21.964383561643835,660,F,K,R
2025,20,614,New York Yankees,Bryce Martin-Grudzielanek,855,SS,2003-06-04,R/R,,USC,Big Ten,0,0,150000,0,No,,False,4YR SR,No,Yes,22.123287671232877,241,F,L,R
2025,20,615,Los Angeles Dodgers,Shane Brinham,583,P,2007-08-13,R/L,,Handsworth SS (BC),,0,0,Unsigned,,No,,True,HS JR,No,No,17.92876712328767,-32,F,G,P
2025,1,1,Washington Nationals,Eli Willits,4,SS,2007-12-09,S/R,Oklahoma,Fort Cobb-Broxton HS (OK),,11075900,8200000,8200000,8200000,Yes,-0.2596538430285575,True,HS SR,No,Yes,17.605479452054794,3,S,G,Q
2025,1,2,Los Angeles Angels,Tyler Bremner,13,P,2004-04-20,R/R,,UC Santa Barbara,Big West,10252700,8883441.784121158,7689525,7689525,Yes,-0.25,False,4YR JR,No,Yes,21.243835616438357,11,S,K,Q
2025,1,3,Seattle Mariners,Kade Anderson,2,P,2004-07-06,L/L,,LSU,Southeastern Conference,9504400,9468854.30615573,8800000,8800000,Yes,-0.0741130423803712,False,4YR SO,No,Yes,21.03287671232877,-1,S,K,P
2025,1,4,Colorado Rockies,Ethan Holliday,1,SS,2007-02-23,L/R,Oklahoma St.,Stillwater HS (OK),,8770900,8852075.70551077,9000000,9000000,Yes,0.02612046654277212,True,HS SR,No,Yes,18.397260273972602,-3,S,H,P
2025,1,5,St. Louis Cardinals,Liam Doyle,7,P,2004-06-03,R/L,,Tennessee,Southeastern Conference,8134800,7048389.4218565645,7250000,7250000,Yes,-0.10876727147563554,False,4YR JR,No,Yes,21.123287671232877,2,S,K,Q
2025,1,6,Pittsburgh Pirates,Seth Hernandez,3,P,2006-06-28,R/R,Vanderbilt,Corona Senior HS (CA),,7558600,7250000,7250000,7250000,Yes,-0.04082766649908713,True,HS SR,No,Yes,19.054794520547944,-3,T,I,P
2025,1,7,Miami Marlins,Aiva Arquette,6,SS,2003-10-17,R/R,,Oregon State,DI Independent,7149900,7267138.493499048,7149900,7149900,Yes,0,False,4YR JR,No,Yes,21.753424657534246,-1,T,K,P
2025,1,8,Toronto Blue Jays,JoJo Parker,9,SS,2006-08-08,L/R,Mississippi St.,Purvis HS (MS),,6813600,5703456.155367847,6197500,6197500,Yes,-0.09042209698250557,True,HS SR,No,Yes,18.942465753424656,1,T,H,Q
2025,1,9,Cincinnati Reds,Steele Hall,12,SS,2007-07-24,R/R,Tennessee,Hewitt Trussville HS (AL),,6513800,5747500,5747500,5747500,Yes,-0.11764254352298198,True,HS SR,No,Yes,17.983561643835618,3,T,G,Q
2025,1,10,Chicago White Sox,Billy Carlson,8,SS,2006-07-29,R/R,Tennessee,Corona Senior HS (CA),,6238400,6302632.194171579,6235900,6235900,Yes,-0.0004007437804565273,True,HS SR,No,Yes,18.96986301369863,-2,T,H,P
2025,1,11,Oakland Athletics,Jamie Arnold,5,P,2004-03-21,L/L,,Florida State,Atlantic Coast Conference,5985100,5663605.025454613,5985100,5985100,Yes,0,False,4YR JR,No,Yes,21.326027397260273,-6,U,K,P
2025,1,12,Texas Rangers,Gavin Fien,20,3B,2007-03-08,R/R,Texas,Great Oak HS (CA),,5746800,5020863.248484385,4800000,4800000,Yes,-0.16475255794529128,True,HS SR,No,Yes,18.361643835616437,8,U,H,Q
2025,1,13,San Francisco Giants,Gavin Kilen,18,SS,2004-03-28,L/R,,Tennessee,Southeastern Conference,5524300,5144996.181154774,5247500,5247500,Yes,-0.05010589576959977,False,4YR JR,No,Yes,21.306849315068494,5,U,K,Q
2025,1,14,Tampa Bay Rays,Daniel Pierce,16,SS,2006-08-04,R/R,Georgia,Mill Creek HS (GA),,5313100,4641948.306104682,4310600,4310600,Yes,-0.1886845720953869,True,HS SR,No,Yes,18.953424657534246,2,U,H,Q
2025,1,15,Boston Red Sox,Kyson Witherspoon,10,P,2004-08-12,R/R,,Oklahoma,Southeastern Conference,5114200,5174399.146568494,5000000,5000000,Yes,-0.02232998318407571,False,4YR JR,No,Yes,20.931506849315067,-5,U,J,P
2025,1,16,Minnesota Twins,Marek Houston,22,SS,2004-04-14,R/R,,Wake Forest,Atlantic Coast Conference,4929600,4131783.7256578347,4497500,4497500,Yes,-0.08765417072379098,False,4YR JR,No,Yes,21.26027397260274,6,V,K,Q
2025,1,17,Chicago Cubs,Ethan Conrad,29,OF,2004-07-05,L/L,,Wake Forest,Atlantic Coast Conference,4750800,3981921.0734857274,3563100,3563100,Yes,-0.25,False,4YR JR,No,Yes,21.035616438356165,12,V,K,Q
2025,1,18,Arizona Diamondbacks,Kayson Cunningham,15,SS,2006-06-25,L/R,Texas,Lady Bird Johnson HS (TX),,4581900,4581900,4581900,4581900,Yes,0,True,HS SR,No,Yes,19.063013698630137,-3,V,I,P
2025,1,19,Baltimore Orioles,Ike Irish,11,C,2003-11-26,L/R,,Auburn,Southeastern Conference,4420900,4538480.251056931,4418400,4418400,Yes,-0.0005654957135424913,False,4YR JR,No,Yes,21.643835616438356,-8,V,K,P
2025,1,20,Milwaukee Brewers,Andrew Fischer,28,3B,2004-05-25,L/R,,Tennessee,Southeastern Conference,4268100,3577342.202101632,3500000,3500000,Yes,-0.17996298118600781,False,4YR JR,No,Yes,21.147945205479452,8,V,K,Q
2025,1,21,Houston Astros,Xavier Neyens,23,SS,2006-10-29,L/R,Oregon St.,Mt. Vernon HS (WA),,4122500,3888394.2134757396,4120000,4120000,Yes,-0.0006064281382656155,True,HS SR,No,Yes,18.71780821917808,2,A,H,Q
2025,1,22,Atlanta Braves,Tate Southisene,35,SS,2006-10-06,R/R,Southern California,Basic HS (NV),,3983900,3757664.9380390537,2622500,2622500,Yes,-0.34172544491578605,True,HS SR,No,Yes,18.78082191780822,13,A,H,Q
2025,1,23,Kansas City Royals,Sean Gamble,31,OF,2006-07-06,L/R,Vanderbilt,IMG Academy (FL),,3852100,3896317.52073922,3997500,3997500,Yes,0.0377456452324706,True,HS SR,No,Yes,19.03287671232877,8,A,I,Q
2025,1,24,Detroit Tigers,Jordan Yost,56,SS,2006-12-21,L/R,Florida,Sickles HS (FL),,3726300,3514693.3554092534,3247500,3247500,Yes,-0.12849206988165204,True,HS SR,No,Yes,18.572602739726026,32,A,H,Q
2025,1,25,San Diego Padres,Kruz Schoolcraft,24,P,2007-04-18,L/L,Tennessee,Sunset HS (OR),,3606600,4211451.939432944,3606600,3606600,Yes,0,True,HS SR,No,Yes,18.24931506849315,-1,A,H,P
2025,1,26,Philadelphia Phillies,Gage Wood,17,P,2003-12-15,R/R,,Arkansas,Southeastern Conference,3492200,3415938.9661420044,3000000,3000000,Yes,-0.14094267224099422,False,4YR JR,No,Yes,21.59178082191781,-9,A,K,P
2025,1,27,Cleveland Guardians,Jace LaViolette,21,OF,2003-12-04,L/L,,Texas A&M,Southeastern Conference,3382600,3308732.35979381,4000000,4000000,Yes,0.18252232010879205,False,4YR JR,No,Yes,21.621917808219177,-6,A,K,P
2025,1,28,Kansas City Royals,Josh Hammond,25,3B,2006-09-21,R/R,Wake Forest,Wesleyan Christian Academy (NC),,3282200,3832647.80003516,3197500,3197500,Yes,-0.025805861921881664,True,HS SR,No,Yes,18.82191780821918,-3,A,H,P
2025,1,29,Arizona Diamondbacks,Patrick Forbes,32,P,2004-07-11,R/R,,Louisville,Atlantic Coast Conference,3191100,2925773.054816725,3000000,3000000,Yes,-0.0598853060073329,False,4YR JR,No,Yes,21.019178082191782,3,A,K,Q
2025,1,30,Baltimore Orioles,Caden Bodine,27,C,2003-12-02,S/R,,Coastal Carolina,Sun Belt,3113300,3045313.2075167233,3110800,3110800,Yes,-0.0008030064561719076,False,4YR JR,No,Yes,21.627397260273973,-3,A,K,P
2025,1,31,Baltimore Orioles,Wehiwa Aloy,14,SS,2004-02-04,R/R,,Arkansas,Southeastern Conference,3042800,2976352.7536157407,3040300,3040300,Yes,-0.0008216116734586565,False,4YR JR,No,Yes,21.45205479452055,-17,A,K,P
2025,1,32,Milwaukee Brewers,Brady Ebel,70,SS,2007-07-25,L/R,LSU,Corona Senior HS (CA),,2970900,2701463.5431770193,2750000,2750000,Yes,-0.07435457268841092,True,HS SR,No,Yes,17.980821917808218,38,A,G,Q
2025,1,33,Boston Red Sox,Marcus Phillips,46,P,2004-07-26,R/R,,Tennessee,Southeastern Conference,2898300,2457437.1474533617,2500000,2500000,Yes,-0.1374253872960011,False,4YR JR,No,Yes,20.97808219178082,13,A,J,Q
2025,1,34,Detroit Tigers,Michael Oliveto,100,C,2007-02-03,L/R,Yale,Hauppauge HS (NY),,2827300,2412860.3243470606,2447500,2447500,Yes,-0.13433310932691966,True,HS SR,No,Yes,18.45205479452055,66,A,H,R
2025,1,35,Seattle Mariners,Luke Stevenson,30,C,2004-07-22,L/R,,North Carolina,Atlantic Coast Conference,2758300,2735369.3367110244,2800000,2800000,Yes,0.015118007468368198,False,4YR SO,No,Yes,20.98904109589041,-5,A,J,P
2025,1,36,Minnesota Twins,Riley Quick,36,P,2004-04-29,R/R,,Alabama,Southeastern Conference,2692000,2633213.360304185,2692000,2692000,Yes,0,False,4YR JR,No,Yes,21.21917808219178,0,A,K,P
2025,1,37,Baltimore Orioles,Slater de Brun,26,OF,2007-06-08,L/L,Vanderbilt,Summit HS (OR),,2631400,3072704.10730989,4000000,4000000,Yes,0.520103367028958,True,HS SR,No,Yes,18.10958904109589,-11,A,H,P
2025,1,38,New York Mets,Mitch Voit,76,P,2004-09-30,R/R,,Michigan,Big Ten,2569400,2178566.403293885,1750000,1750000,Yes,-0.3189071378531953,False,4YR JR,No,Yes,20.797260273972604,38,A,J,Q
2025,1,39,New York Yankees,Dax Kilby,48,SS,2006-11-17,L/R,Clemson,Newnan HS (GA),,2509500,2366992.1840430247,2797500,2797500,Yes,0.11476389719067544,True,HS SR,No,Yes,18.665753424657535,9,A,H,Q
2025,1,40,Los Angeles Dodgers,Zach Root,37,P,2004-02-06,L/L,,Arkansas,Southeastern Conference,2443600,2390237.8035807232,2197500,2197500,Yes,-0.10071206416762155,False,4YR JR,No,Yes,21.446575342465753,-3,A,K,P
2025,1,41,Los Angeles Dodgers,Charles Davalan,55,OF,2003-12-16,L/R,,Arkansas,Southeastern Conference,2386900,2188439.003648285,1997500,1997500,Yes,-0.16314047509321714,False,4YR SO,No,Yes,21.589041095890412,14,A,K,Q
2025,1,42,Tampa Bay Rays,Brendan Summerhill,19,OF,2003-11-13,L/R,,Arizona,Big 12,2331000,2280096.709832487,1997500,1997500,Yes,-0.14307164307164308,False,4YR JR,No,Yes,21.67945205479452,-23,A,K,P
2025,1,43,Miami Marlins,Cam Cannarella,33,OF,2003-09-06,L/R,,Clemson,Atlantic Coast Conference,2276700,2226982.4878917304,2277425,2277425,Yes,0.00031844336100496335,False,4YR JR,No,Yes,21.865753424657534,-10,A,K,P
2025,2,44,Chicago White Sox,Jaden Fauske,42,C,2006-11-21,L/R,LSU,Nazareth Academy (IL),,2223600,3695126.80896603,2997500,2997500,Yes,0.3480392156862745,True,HS SR,No,Yes,18.654794520547945,-2,B,H,P
2025,2,45,Colorado Rockies,JB Middleton,44,P,2003-11-24,R/R,,Southern Mississippi,Sun Belt,2171900,2360142.503979008,2071900,2071900,Yes,-0.0460426354804549,False,4YR JR,No,Yes,21.649315068493152,-1,B,K,P
2025,2,46,Miami Marlins,Brandon Compton,45,OF,2003-10-27,L/L,,Arizona State,Big 12,2128800,2313306.948971183,2000000,2000000,Yes,-0.06050357008643367,False,4YR JR,No,Yes,21.726027397260275,-1,B,K,P
2025,2,47,Los Angeles Angels,Chase Shores,75,P,2004-05-21,R/R,,LSU,Southeastern Conference,2079700,1947466.7609563335,2077200,2077200,Yes,-0.001202096456219647,False,4YR JR,No,Yes,21.15890410958904,28,B,K,Q
2025,2,48,Oakland Athletics,Devin Taylor,34,OF,2004-01-06,L/R,,Indiana,Big Ten,2031500,2207573.7818653504,2500000,2500000,Yes,0.23061777012060053,False,4YR JR,No,Yes,21.53150684931507,-14,B,K,P
2025,2,49,Washington Nationals,Ethan Petry,57,OF,2004-06-17,R/R,,South Carolina,Southeastern Conference,1984200,1858038.922483799,2090000,2090000,Yes,0.05332123777844975,False,4YR JR,No,Yes,21.084931506849315,8,B,K,Q
2025,2,50,Pittsburgh Pirates,Angel Cervantes,54,P,2007-08-21,R/R,UCLA,Warren HS (CA),,1934700,2931836.7797747646,Unsigned,1934700,Yes,,True,HS SR,No,No,17.90684931506849,4,B,G,Q
2025,2,51,Cincinnati Reds,Aaron Watson,43,P,2007-01-05,R/R,Florida,Trinity Christian Academy (FL),,1891200,3142752.2131303092,2750000,2750000,Yes,0.4541032148900169,True,HS SR,No,Yes,18.53150684931507,-8,B,H,P
2025,2,52,Texas Rangers,AJ Russell,47,P,2004-06-29,R/R,,Tennessee,Southeastern Conference,1846700,2006756.8313909639,2600000,2600000,Yes,0.40791682460605405,False,4YR JR,No,Yes,21.052054794520547,-5,B,K,P
2025,2,53,Tampa Bay Rays,Cooper Flemming,67,SS,2006-08-05,L/R,Vanderbilt,Ganesha HS (CA),,1803500,2700213.677518708,2297500,2297500,Yes,0.2739118380925977,True,HS SR,No,Yes,18.95068493150685,14,B,H,Q
2025,2,54,Minnesota Twins,Quentin Young,41,SS,2007-03-02,R/R,LSU,Oaks Christian HS (CA),,1761600,2927385.9447178263,1761600,1761600,Yes,0,True,HS SR,No,Yes,18.378082191780823,-13,B,H,P
2025,2,55,St. Louis Cardinals,Ryan Mitchell,50,SS,2007-01-21,L/R,Georgia Tech,Houston HS (TN),,1720300,2858754.5644289716,2250000,2250000,Yes,0.30791141080044176,True,HS SR,No,Yes,18.487671232876714,-5,B,H,P
2025,2,56,Chicago Cubs,Kane Kepley,68,OF,2004-02-14,L/L,,North Carolina,Atlantic Coast Conference,1680000,1573180.8233911816,1400000,1400000,Yes,-0.16666666666666666,False,4YR SO,No,Yes,21.424657534246574,12,B,K,Q
2025,2,57,Seattle Mariners,Nick Becker,49,SS,2006-12-04,R/R,Virginia,Don Bosco Prep HS (NJ),,1636800,2719996.2047650646,2750000,2750000,Yes,0.6801075268817204,True,HS SR,No,Yes,18.61917808219178,-8,B,H,P
2025,2,58,Baltimore Orioles,Joseph Dzierwa,62,P,2004-04-21,R/L,,Michigan State,Big Ten,1598100,1496488.2582508614,1497500,1497500,Yes,-0.06294975283148739,False,4YR JR,No,Yes,21.24109589041096,4,B,K,Q
2025,2,59,Milwaukee Brewers,J.D. Thompson,64,P,2003-09-28,R/L,,Vanderbilt,Southeastern Conference,1560200,1460998.0480088817,1560200,1560200,Yes,0,False,4YR JR,No,Yes,21.805479452054794,5,B,K,Q
2025,2,60,Atlanta Braves,Alex Lodise,38,SS,2004-03-10,R/R,,Florida State,Atlantic Coast Conference,1523200,1655218.5008797941,1297500,1297500,Yes,-0.1481748949579832,False,4YR JR,No,Yes,21.356164383561644,-22,B,K,P
2025,2,61,Kansas City Royals,Michael Lombardi,77,P,2003-09-20,R/R,,Tulane,American Athletic Conference,1486700,1392171.3869855176,1297500,1297500,Yes,-0.12726172058922447,False,4YR JR,No,Yes,21.827397260273973,16,B,K,Q
2025,2,62,Detroit Tigers,Malachi Witherspoon,87,P,2004-08-12,R/R,,Oklahoma,Southeastern Conference,1451200,1487025.952291824,1448700,1448700,Yes,-0.0017227122381477398,False,4YR JR,No,Yes,20.931506849315067,25,B,J,Q
2025,2,63,Philadelphia Phillies,Cade Obermueller,88,P,2003-07-28,L/L,,Iowa,Big Ten,1416600,1326528.5442952071,1197500,1197500,Yes,-0.15466610193420866,False,4YR JR,No,Yes,21.975342465753425,25,B,K,Q
2025,2,64,Cleveland Guardians,Dean Curley,52,SS,2004-04-15,R/R,,Tennessee,Southeastern Conference,1382300,1502106.4428611735,1733905,1733905,Yes,0.254362294726181,False,4YR SO,No,Yes,21.257534246575343,-12,B,K,P
2025,2,65,Los Angeles Dodgers,Cam Leiter,92,P,2004-01-28,R/R,,Florida State,Atlantic Coast Conference,1349100,1263320.3862125257,1346600,1346600,Yes,-0.0018530872433474169,False,4YR JR,No,Yes,21.471232876712328,27,B,K,Q
2025,2,66,Cleveland Guardians,Aaron Walton,127,OF,2004-05-14,R/R,,Arizona,Big 12,1320400,1158905.518468415,1100000,1100000,Yes,-0.16691911541956983,False,4YR JR,No,Yes,21.17808219178082,61,B,K,R
2025,2,67,Tampa Bay Rays,Dean Moss,73,OF,2006-04-17,L/R,LSU,IMG Academy (FL),,1285400,1681195.4163235058,2097500,2097500,Yes,0.6317877703438618,True,HS SR,No,Yes,19.252054794520546,6,B,I,Q
2025,2,68,Milwaukee Brewers,Frank Cairone,132,P,2007-09-14,R/L,Coastal Carolina,Delsea Reg HS (NJ),,1254400,999486.0856640142,1097500,1097500,Yes,-0.1250797193877551,True,HS SR,No,Yes,17.84109589041096,64,B,G,R
2025,2,69,Baltimore Orioles,JT Quinn,118,P,2004-04-22,R/R,,Georgia,Southeastern Conference,1223800,1145987.3164679334,1147500,1147500,Yes,-0.06234678869096258,False,4YR JR,No,Yes,21.23835616438356,49,B,K,Q
2025,2,70,Cleveland Guardians,Will Hynes,183,P,2007-07-07,R/R,Wake Forest,Lorne Park SS (ON),,1193500,1623401.7785565308,950000,950000,Yes,-0.20402178466694595,True,HS SR,No,Yes,18.03013698630137,113,B,H,R
2025,2,71,Kansas City Royals,Justin Lamkin,116,P,2004-06-01,R/L,,Texas A&M,Southeastern Conference,1163700,1089708.6453454273,1161200,1161200,Yes,-0.0021483200137492483,False,4YR JR,No,Yes,21.12876712328767,45,B,K,Q
2025,2,72,St. Louis Cardinals,Tanner Franklin,110,P,2004-05-25,R/R,,Tennessee,Southeastern Conference,1145900,1073040.419954735,1145900,1145900,Yes,0,False,4YR JR,No,Yes,21.147945205479452,38,B,K,Q
2025,2,73,Pittsburgh Pirates,Murf Gray,115,3B,2003-12-30,R/R,,Fresno State,Mountain West,1128400,1056653.1197110768,997500,997500,Yes,-0.11600496277915633,False,4YR JR,No,Yes,21.55068493150685,42,B,K,Q
2025,2,74,Colorado Rockies,Max Belyeu,60,OF,2003-12-15,L/R,,Texas,Southeastern Conference,1111000,1207292.3808281587,1111000,1111000,Yes,0,False,4YR JR,No,Yes,21.59178082191781,-14,B,K,P
2025,2,75,Boston Red Sox,Henry Godbout,79,2B,2003-11-06,R/R,,Virginia,Atlantic Coast Conference,1093800,1024253.0860864728,1093800,1093800,Yes,0,False,4YR JR,No,Yes,21.698630136986303,4,B,K,Q
2025,3,76,Chicago White Sox,Kyle Lodise,66,SS,2003-10-17,R/R,,Georgia Tech,Atlantic Coast Conference,1076800,1170128.204928678,922500,922500,Yes,-0.14329494799405645,False,4YR JR,No,Yes,21.753424657534246,-10,B,K,P
2025,3,77,Colorado Rockies,Ethan Hedges,171,3B,2004-04-19,R/R,,USC,Big Ten,1060300,930617.6319539989,950000,950000,Yes,-0.1040271621239272,False,4YR JR,No,Yes,21.246575342465754,94,B,K,R
2025,3,78,Miami Marlins,Max Williams,90,OF,2004-08-18,L/L,,Florida State,Atlantic Coast Conference,1043700,1069465.9498394271,897500,897500,Yes,-0.14007856663792279,False,4YR JR,No,Yes,20.915068493150685,12,B,J,Q
2025,3,79,Los Angeles Angels,Johnny Slawinski,69,P,2007-02-26,L/L,Texas A&M,Lyndon B. Johnson HS (TX),,1027200,1706977.0903804218,2497500,2497500,Yes,1.4313668224299065,True,HS SR,No,Yes,18.389041095890413,-10,B,H,P
2025,3,80,Washington Nationals,Landon Harmon,65,P,2006-09-09,R/R,Mississippi St.,East Union Attendance Center HS (MS),,1010600,1679391.5961238847,2500000,2500000,Yes,1.4737779536908766,True,HS SR,No,Yes,18.854794520547944,-15,B,H,P
2025,3,81,Toronto Blue Jays,Jake Cook,101,P,2003-07-13,L/L,,Southern Mississippi,Sun Belt,993900,850600.8853908972,922500,922500,Yes,-0.07183821309990945,False,4YR JR,No,Yes,22.016438356164382,20,B,L,Q
2025,3,82,Pittsburgh Pirates,Easton Carmichael,80,C,2003-11-03,R/R,,Oklahoma,Southeastern Conference,979500,1064395.0378228456,977000,977000,Yes,-0.002552322613578356,False,4YR JR,No,Yes,21.706849315068492,-2,B,K,P
2025,3,83,Cincinnati Reds,Mason Morris,106,P,2003-08-21,R/R,,Ole Miss,Southeastern Conference,964800,903455.2728617928,897500,897500,Yes,-0.06975538971807628,False,4YR JR,No,Yes,21.90958904109589,23,B,K,Q
2025,3,84,Texas Rangers,Josh Owens,72,SS,2007-01-08,L/R,Ga. Southern,Providence Academy (TN),,950100,1578854.1019961436,1100000,1100000,Yes,0.15777286601410379,True,HS SR,No,Yes,18.523287671232875,-12,B,H,P
2025,3,85,San Francisco Giants,Trevor Cohen,389,OF,2003-10-29,L/L,,Rutgers,Big Ten,935300,820906.0371277707,847500,847500,Yes,-0.09387362343633059,False,4YR JR,No,Yes,21.720547945205478,304,B,K,R
2025,3,86,Tampa Bay Rays,Taitn Gray,71,C,2007-08-16,S/R,Oregon,Dallas Center Grimes HS (IA),,920800,1459658.3319792503,918300,918300,Yes,-0.0027150304083405734,True,HS SR,No,Yes,17.92054794520548,-15,B,G,P
2025,3,87,Boston Red Sox,Anthony Eyanson,39,P,2004-10-09,R/R,,LSU,Southeastern Conference,907200,1187168.801565025,1750000,1750000,Yes,0.9290123456790124,False,4YR JR,No,Yes,20.77260273972603,-48,B,J,P
2025,3,88,Minnesota Twins,James Ellwanger,85,P,2004-05-15,R/R,,Dallas Baptist,Conference USA,893000,970397.9262642176,1000000,1000000,Yes,0.11982082866741321,False,4YR SO,No,Yes,21.175342465753424,-3,B,K,P
2025,3,89,St. Louis Cardinals,Jack Gurevitch,137,1B,2004-03-09,L/R,,University of San Diego,West Coast Conference,879000,823110.6808100289,879000,879000,Yes,0,False,4YR SO,No,Yes,21.35890410958904,48,B,K,Q
2025,3,90,Chicago Cubs,Dominick Reid,258,P,2003-11-28,R/R,,Abilene Christian,Western Athletic Conference,865500,759643.0825768048,649125,649125,Yes,-0.25,False,4YR JR,No,Yes,21.638356164383563,168,B,K,R
2025,3,91,Seattle Mariners,Griffin Hugus,141,P,2004-02-25,L/R,,Miami,Atlantic Coast Conference,851800,797640.1341456003,640000,640000,Yes,-0.24864991782108475,False,4YR JR,No,Yes,21.394520547945206,50,B,K,Q
2025,3,92,Arizona Diamondbacks,Brian Curley,140,P,2003-06-01,R/R,,Georgia,Southeastern Conference,839100,718119.7333046603,700000,700000,Yes,-0.16577285186509355,False,4YR JR,No,Yes,22.13150684931507,48,B,L,Q
2025,3,93,Baltimore Orioles,RJ Austin,117,OF,2003-12-18,R/R,,Vanderbilt,Southeastern Conference,826400,773855.1383633765,823900,823900,Yes,-0.003025169409486931,False,4YR JR,No,Yes,21.583561643835615,24,B,K,Q
2025,3,94,Milwaukee Brewers,Jacob Morrison,157,P,2003-09-13,R/R,,Coastal Carolina,Sun Belt,813600,714090.8284049548,697500,697500,Yes,-0.1426991150442478,False,4YR JR,No,Yes,21.846575342465755,63,B,K,R
2025,3,95,Houston Astros,Ethan Frey,211,OF,2004-03-15,R/R,,LSU,Southeastern Conference,803900,705577.2086464395,997500,997500,Yes,0.2408259733797736,False,4YR JR,No,Yes,21.34246575342466,116,B,K,R
2025,3,96,Atlanta Braves,Cody Miller,462,SS,2004-07-01,R/R,,East Tennessee State,SoCon,796000,698643.4358534218,297500,297500,Yes,-0.6262562814070352,False,4YR JR,No,Yes,21.046575342465754,366,B,K,R
2025,3,97,Kansas City Royals,Cameron Millar,145,P,2007-05-05,R/R,Arizona,Alhambra HS (CA),,788500,1180548.0924444145,1497500,1497500,Yes,0.8991756499682942,True,HS SR,No,Yes,18.202739726027396,48,B,H,Q
2025,3,98,Detroit Tigers,Ben Jacobs,103,P,2004-06-11,L/L,,Arizona State,Big 12,780600,730967.2325828312,722500,722500,Yes,-0.07442992569818088,False,4YR JR,No,Yes,21.101369863013698,5,B,K,Q
2025,3,99,San Diego Padres,Ryan Wideman,122,OF,2003-11-04,R/R,,Western Kentucky,Conference USA,773100,723944.1039069777,650000,650000,Yes,-0.15922907773897296,False,4YR JR,No,Yes,21.704109589041096,23,B,K,Q
2025,3,100,Philadelphia Phillies,Cody Bowker,184,P,2003-12-18,R/R,,Vanderbilt,Southeastern Conference,765400,671786.0374399611,700000,700000,Yes,-0.08544551868304155,False,4YR JR,No,Yes,21.583561643835615,84,B,K,R
2025,3,101,Cleveland Guardians,Nolan Schubart,95,OF,2004-05-10,L/R,,Oklahoma St.,Big 12,759400,825218.5724580592,730000,730000,Yes,-0.03871477482222808,False,4YR JR,No,Yes,21.18904109589041,-6,B,K,P
2025,3,102,New York Mets,Antonio Jimenez,221,SS,2004-06-15,R/R,,Central Florida,Big 12,752000,660024.9544745894,564000,564000,Yes,-0.25,False,4YR SO,No,Yes,21.09041095890411,119,B,K,R
2025,3,103,New York Yankees,Kaeden Kent,208,SS,2003-08-29,L/R,,Texas A&M,Southeastern Conference,744400,653354.4895091548,741900,741900,Yes,-0.0033584094572810318,False,4YR JR,No,Yes,21.887671232876713,105,B,K,R
2025,3,104,Los Angeles Dodgers,Landyn Vidourek,256,OF,2003-11-06,L/R,,Cincinnati,Big 12,737000,646859.5630954421,552750,552750,Yes,-0.25,False,4YR JR,No,Yes,21.698630136986303,152,B,K,R
2025,3,105,Los Angeles Angels,Nate Snead,136,P,2004-03-16,R/R,,Tennessee,Southeastern Conference,729600,683209.9575870275,597500,597500,Yes,-0.18105811403508773,False,4YR JR,No,Yes,21.339726027397262,31,B,K,Q
